2023-09-29 17:18:52.340 | DEBUG    | paddlespeech.s2t:<module>:41 - register user softmax to paddle, remove this when fixed!
2023-09-29 17:19:09.090 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:587 - hyp 9 len 5 l2r score: -15.980520725250244 ctc_score: -4.290209889010456 reverse_weight: 0.0
2023-09-29 17:19:09.090 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:608 - result: ((1746, 3642, 1719, 2180, 1002), -3.062746023566427)
2023-09-29 17:19:09.289 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:563 - hyps pad: Tensor(shape=[10, 8], dtype=int64, place=Place(gpu:0), stop_gradient=True,
       [[5536, 445 , 4784, 345 , 3342, 1002, 649 , 5536],
        [5536, 445 , 4784, 345 , 3342, 1002, 1124, 5536],
        [5536, 445 , 4784, 345 , 3342, 4491, 649 , 5536],
        [5536, 445 , 4784, 345 , 3342, 3885, 649 , 5536],
        [5536, 445 , 3953, 345 , 3342, 1002, 649 , 5536],
        [5536, 445 , 4784, 345 , 3342, 4491, 1124, 5536],
        [5536, 445 , 4784, 345 , 3342, 3885, 1124, 5536],
        [5536, 445 , 3953, 345 , 3342, 1002, 1124, 5536],
        [5536, 445 , 4381, 4784, 345 , 3342, 1002, 649 ],
        [5536, 445 , 4784, 345 , 3342, 4214, 649 , 5536]]) 5536 5536 -1
2023-09-29 17:19:09.307 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:587 - hyp 0 len 6 l2r score: -10.381706237792969 ctc_score: -3.228243403739687 reverse_weight: 0.0
2023-09-29 17:19:09.307 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:587 - hyp 1 len 6 l2r score: -8.943666458129883 ctc_score: -3.724659816936735 reverse_weight: 0.0
2023-09-29 17:19:09.307 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:587 - hyp 2 len 6 l2r score: -9.28379774093628 ctc_score: -3.9197649518487485 reverse_weight: 0.0
2023-09-29 17:19:09.307 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:587 - hyp 3 len 6 l2r score: -11.38344430923462 ctc_score: -4.257116175744555 reverse_weight: 0.0
2023-09-29 17:19:09.307 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:587 - hyp 4 len 6 l2r score: -14.803986549377441 ctc_score: -4.374400874677628 reverse_weight: 0.0
2023-09-29 17:19:09.307 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:587 - hyp 5 len 6 l2r score: -10.487438678741455 ctc_score: -4.416181365045797 reverse_weight: 0.0
2023-09-29 17:19:09.307 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:587 - hyp 6 len 6 l2r score: -10.94457197189331 ctc_score: -4.753532588941603 reverse_weight: 0.0
2023-09-29 17:19:09.308 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:587 - hyp 7 len 6 l2r score: -13.635967254638672 ctc_score: -4.870817287874676 reverse_weight: 0.0
2023-09-29 17:19:09.308 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:587 - hyp 8 len 7 l2r score: -20.595868587493896 ctc_score: -4.90490228009803 reverse_weight: 0.0
2023-09-29 17:19:09.308 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:587 - hyp 9 len 6 l2r score: -9.881577491760254 ctc_score: -4.9537836245251645 reverse_weight: 0.0
2023-09-29 17:19:09.308 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:608 - result: ((445, 4784, 345, 3342, 1002, 1124), -3.724659816936735)
2023-09-29 17:19:09.572 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:563 - hyps pad: Tensor(shape=[10, 9], dtype=int64, place=Place(gpu:0), stop_gradient=True,
       [[5536, 138 , 1454, 5169, 2287, 324 , 659 , 2131, 1186],
        [5536, 4938, 1454, 5169, 2287, 324 , 659 , 2131, 1186],
        [5536, 138 , 1454, 5169, 2287, 1391, 659 , 2131, 1186],
        [5536, 4938, 1454, 5169, 2287, 1391, 659 , 2131, 1186],
        [5536, 138 , 1454, 5169, 2287, 3221, 659 , 2131, 1186],
        [5536, 4938, 1454, 5169, 2287, 3221, 659 , 2131, 1186],
        [5536, 138 , 1454, 5169, 2287, 324 , 659 , 2131, 3439],
        [5536, 138 , 307 , 5169, 2287, 324 , 659 , 2131, 1186],
        [5536, 4938, 1454, 5169, 2287, 324 , 659 , 2131, 3439],
        [5536, 4938, 307 , 5169, 2287, 324 , 659 , 2131, 1186]]) 5536 5536 -1
2023-09-29 17:19:09.590 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:587 - hyp 0 len 8 l2r score: -11.576322555541992 ctc_score: -3.163508313271831 reverse_weight: 0.0
2023-09-29 17:19:09.591 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:587 - hyp 1 len 8 l2r score: -9.518598556518555 ctc_score: -3.3169902266386355 reverse_weight: 0.0
2023-09-29 17:19:09.591 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:587 - hyp 2 len 8 l2r score: -9.311933517456055 ctc_score: -3.4463952308050643 reverse_weight: 0.0
2023-09-29 17:19:09.591 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:587 - hyp 3 len 8 l2r score: -8.988910675048828 ctc_score: -3.599877144171869 reverse_weight: 0.0
2023-09-29 17:19:09.591 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:587 - hyp 4 len 8 l2r score: -11.13891887664795 ctc_score: -3.6784802679738893 reverse_weight: 0.0
2023-09-29 17:19:09.591 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:587 - hyp 5 len 8 l2r score: -10.005104064941406 ctc_score: -3.831962181340694 reverse_weight: 0.0
2023-09-29 17:19:09.591 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:587 - hyp 6 len 8 l2r score: -15.931220531463623 ctc_score: -4.505019042849172 reverse_weight: 0.0
2023-09-29 17:19:09.591 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:587 - hyp 7 len 8 l2r score: -9.622961044311523 ctc_score: -4.531303692228691 reverse_weight: 0.0
2023-09-29 17:19:09.591 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:587 - hyp 8 len 8 l2r score: -13.983185291290283 ctc_score: -4.658500956215977 reverse_weight: 0.0
2023-09-29 17:19:09.591 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:587 - hyp 9 len 8 l2r score: -9.207864761352539 ctc_score: -4.684785605595495 reverse_weight: 0.0
2023-09-29 17:19:09.591 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:608 - result: ((4938, 1454, 5169, 2287, 1391, 659, 2131, 1186), -3.599877144171869)
2023-09-29 17:19:09.979 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:563 - hyps pad: Tensor(shape=[10, 14], dtype=int64, place=Place(gpu:0), stop_gradient=True,
       [[5536, 1076, 782 , 4938, 1454, 111 , 1037, 5123, 1802, 29  , 1037, 583 ,
         1443, 1445],
        [5536, 1076, 782 , 4938, 1454, 111 , 1037, 5123, 1802, 29  , 2160, 583 ,
         1443, 1445],
        [5536, 1076, 782 , 4938, 1454, 111 , 1037, 5123, 2180, 29  , 1037, 583 ,
         1443, 1445],
        [5536, 1076, 782 , 4938, 1454, 111 , 1037, 5123, 4077, 29  , 1037, 583 ,
         1443, 1445],
        [5536, 1076, 782 , 4938, 1454, 111 , 1037, 5123, 2180, 29  , 2160, 583 ,
         1443, 1445],
        [5536, 1076, 782 , 4938, 1454, 111 , 1037, 5123, 4077, 29  , 2160, 583 ,
         1443, 1445],
        [5536, 1076, 782 , 4938, 1454, 111 , 1037, 5123, 1802, 29  , 1037, 583 ,
         1443, 5239],
        [5536, 1076, 782 , 4938, 1454, 111 , 1037, 5123, 98  , 29  , 1037, 583 ,
         1443, 1445],
        [5536, 1076, 782 , 4938, 1454, 111 , 1037, 5123, 1802, 89  , 1037, 583 ,
         1443, 1445],
        [5536, 1076, 782 , 4938, 2552, 111 , 1037, 5123, 1802, 29  , 1037, 583 ,
         1443, 1445]]) 5536 5536 -1
2023-09-29 17:19:10.005 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:587 - hyp 0 len 13 l2r score: -14.78846549987793 ctc_score: -6.1653833392194235 reverse_weight: 0.0
2023-09-29 17:19:10.005 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:587 - hyp 1 len 13 l2r score: -18.12025499343872 ctc_score: -6.422793636174298 reverse_weight: 0.0
2023-09-29 17:19:10.006 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:587 - hyp 2 len 13 l2r score: -15.450225353240967 ctc_score: -6.736749566942525 reverse_weight: 0.0
2023-09-29 17:19:10.006 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:587 - hyp 3 len 13 l2r score: -14.530349731445312 ctc_score: -6.805902474909196 reverse_weight: 0.0
2023-09-29 17:19:10.006 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:587 - hyp 4 len 13 l2r score: -18.36423969268799 ctc_score: -6.994159863897399 reverse_weight: 0.0
2023-09-29 17:19:10.006 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:587 - hyp 5 len 13 l2r score: -17.992576599121094 ctc_score: -7.06331277186407 reverse_weight: 0.0
2023-09-29 17:19:10.006 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:587 - hyp 6 len 13 l2r score: -14.643683433532715 ctc_score: -7.065149265897882 reverse_weight: 0.0
2023-09-29 17:19:10.007 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:587 - hyp 7 len 13 l2r score: -17.25794506072998 ctc_score: -7.073331637997569 reverse_weight: 0.0
2023-09-29 17:19:10.007 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:587 - hyp 8 len 13 l2r score: -14.455939769744873 ctc_score: -7.09063336035049 reverse_weight: 0.0
2023-09-29 17:19:10.007 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:587 - hyp 9 len 13 l2r score: -14.435956001281738 ctc_score: -7.205689168444552 reverse_weight: 0.0
2023-09-29 17:19:10.007 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:608 - result: ((1076, 782, 4938, 1454, 111, 1037, 5123, 1802, 29, 1037, 583, 1443, 1445), -6.1653833392194235)
2023-09-29 17:19:10.307 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:563 - hyps pad: Tensor(shape=[10, 10], dtype=int64, place=Place(gpu:0), stop_gradient=True,
       [[5536, 168 , 2889, 2012, 345 , 116 , 3713, 4934, 89  , 4883],
        [5536, 168 , 2889, 2012, 345 , 116 , 1516, 4934, 89  , 4883],
        [5536, 168 , 2889, 3953, 345 , 116 , 3713, 4934, 89  , 4883],
        [5536, 168 , 2889, 3953, 345 , 116 , 1516, 4934, 89  , 4883],
        [5536, 168 , 2889, 3555, 345 , 116 , 3713, 4934, 89  , 4883],
        [5536, 168 , 2889, 3555, 345 , 116 , 1516, 4934, 89  , 4883],
        [5536, 168 , 2889, 2012, 345 , 116 , 3713, 4934, 89  , 1529],
        [5536, 168 , 2889, 2012, 345 , 116 , 1516, 4934, 89  , 1529],
        [5536, 168 , 2889, 4595, 345 , 116 , 3713, 4934, 89  , 4883],
        [5536, 168 , 2889, 4595, 345 , 116 , 1516, 4934, 89  , 4883]]) 5536 5536 -1
2023-09-29 17:19:10.325 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:587 - hyp 0 len 9 l2r score: -10.581754207611084 ctc_score: -2.693238112109918 reverse_weight: 0.0
2023-09-29 17:19:10.326 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:587 - hyp 1 len 9 l2r score: -9.34584093093872 ctc_score: -2.7134555959438456 reverse_weight: 0.0
2023-09-29 17:19:10.326 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:587 - hyp 2 len 9 l2r score: -12.068593978881836 ctc_score: -3.876553043657171 reverse_weight: 0.0
2023-09-29 17:19:10.326 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:587 - hyp 3 len 9 l2r score: -10.750760078430176 ctc_score: -3.8967705274910984 reverse_weight: 0.0
2023-09-29 17:19:10.326 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:587 - hyp 4 len 9 l2r score: -13.625535011291504 ctc_score: -3.947307689346246 reverse_weight: 0.0
2023-09-29 17:19:10.326 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:587 - hyp 5 len 9 l2r score: -12.282362937927246 ctc_score: -3.9675251731801735 reverse_weight: 0.0
2023-09-29 17:19:10.326 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:587 - hyp 6 len 9 l2r score: -11.819905757904053 ctc_score: -4.045448227402166 reverse_weight: 0.0
2023-09-29 17:19:10.327 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:587 - hyp 7 len 9 l2r score: -10.446747303009033 ctc_score: -4.065665711236093 reverse_weight: 0.0
2023-09-29 17:19:10.327 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:587 - hyp 8 len 9 l2r score: -13.071529865264893 ctc_score: -4.273726686332709 reverse_weight: 0.0
2023-09-29 17:19:10.327 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:587 - hyp 9 len 9 l2r score: -11.711085796356201 ctc_score: -4.293944170166637 reverse_weight: 0.0
2023-09-29 17:19:10.327 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:608 - result: ((168, 2889, 2012, 345, 116, 1516, 4934, 89, 4883), -2.7134555959438456)
2023-09-29 17:19:10.592 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:563 - hyps pad: Tensor(shape=[10, 10], dtype=int64, place=Place(gpu:0), stop_gradient=True,
       [[5536, 5123, 1802, 4177, 5504, 5123, 3389, 1539, 4851, 3184],
        [5536, 5123, 1802, 4177, 5504, 5123, 68  , 1539, 4851, 3184],
        [5536, 5123, 1802, 4177, 5504, 5123, 4934, 1539, 4851, 3184],
        [5536, 5123, 1802, 4177, 5504, 5123, 4067, 1539, 4851, 3184],
        [5536, 5123, 1802, 4177, 5504, 5123, 444 , 1539, 4851, 3184],
        [5536, 5123, 1802, 4177, 5504, 5123, 3389, 1539, 4851, 1529],
        [5536, 5123, 1802, 4177, 5123, 3389, 1539, 4851, 3184, 5536],
        [5536, 5123, 1802, 4177, 5504, 5123, 68  , 1539, 4851, 1529],
        [5536, 5123, 1802, 4177, 5123, 68  , 1539, 4851, 3184, 5536],
        [5536, 5123, 1802, 4177, 5504, 5123, 4934, 1539, 4851, 1529]]) 5536 5536 -1
2023-09-29 17:19:10.609 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:587 - hyp 0 len 9 l2r score: -10.632606029510498 ctc_score: -3.099703118779722 reverse_weight: 0.0
2023-09-29 17:19:10.610 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:587 - hyp 1 len 9 l2r score: -10.072257995605469 ctc_score: -3.282438525363338 reverse_weight: 0.0
2023-09-29 17:19:10.610 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:587 - hyp 2 len 9 l2r score: -10.293437004089355 ctc_score: -3.3808449190084473 reverse_weight: 0.0
2023-09-29 17:19:10.610 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:587 - hyp 3 len 9 l2r score: -11.699074268341064 ctc_score: -3.4460976676285906 reverse_weight: 0.0
2023-09-29 17:19:10.610 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:587 - hyp 4 len 9 l2r score: -12.9545316696167 ctc_score: -3.753917914361822 reverse_weight: 0.0
2023-09-29 17:19:10.610 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:587 - hyp 5 len 9 l2r score: -16.724299907684326 ctc_score: -4.23214157902508 reverse_weight: 0.0
2023-09-29 17:19:10.610 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:587 - hyp 6 len 8 l2r score: -6.852108001708984 ctc_score: -4.283222123877924 reverse_weight: 0.0
2023-09-29 17:19:10.610 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:587 - hyp 7 len 9 l2r score: -16.06562614440918 ctc_score: -4.414876985608696 reverse_weight: 0.0
2023-09-29 17:19:10.610 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:587 - hyp 8 len 8 l2r score: -6.134914398193359 ctc_score: -4.465957530461542 reverse_weight: 0.0
2023-09-29 17:19:10.611 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:587 - hyp 9 len 9 l2r score: -16.498273372650146 ctc_score: -4.513283379253806 reverse_weight: 0.0
2023-09-29 17:19:10.611 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:608 - result: ((5123, 1802, 4177, 5123, 68, 1539, 4851, 3184), -4.465957530461542)
2023-09-29 17:19:10.836 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:563 - hyps pad: Tensor(shape=[10, 7], dtype=int64, place=Place(gpu:0), stop_gradient=True,
       [[5536, 3853, 1964, 2019, 1436, 2039, 2430],
        [5536, 3853, 1964, 2019, 1436, 2039, 3483],
        [5536, 383 , 1964, 2019, 1436, 2039, 2430],
        [5536, 383 , 1964, 2019, 1436, 2039, 3483],
        [5536, 3853, 2012, 2019, 1436, 2039, 2430],
        [5536, 3853, 1964, 2019, 345 , 2039, 2430],
        [5536, 3853, 1964, 2019, 4800, 2039, 2430],
        [5536, 3853, 2012, 2019, 1436, 2039, 3483],
        [5536, 3853, 1964, 2019, 345 , 2039, 3483],
        [5536, 3853, 1964, 2019, 4800, 2039, 3483]]) 5536 5536 -1
2023-09-29 17:19:10.851 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:587 - hyp 0 len 6 l2r score: -4.604030609130859 ctc_score: -3.5864228987201017 reverse_weight: 0.0
2023-09-29 17:19:10.851 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:587 - hyp 1 len 6 l2r score: -4.596540451049805 ctc_score: -3.764665721384249 reverse_weight: 0.0
2023-09-29 17:19:10.851 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:587 - hyp 2 len 6 l2r score: -4.862468719482422 ctc_score: -3.8032028856949984 reverse_weight: 0.0
2023-09-29 17:19:10.851 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:587 - hyp 3 len 6 l2r score: -5.228274345397949 ctc_score: -3.981445708359146 reverse_weight: 0.0
2023-09-29 17:19:10.852 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:587 - hyp 4 len 6 l2r score: -6.724164009094238 ctc_score: -4.198929112787223 reverse_weight: 0.0
2023-09-29 17:19:10.852 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:587 - hyp 5 len 6 l2r score: -6.144547462463379 ctc_score: -4.204755090971384 reverse_weight: 0.0
2023-09-29 17:19:10.852 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:587 - hyp 6 len 6 l2r score: -5.7782087326049805 ctc_score: -4.231297777612593 reverse_weight: 0.0
2023-09-29 17:19:10.852 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:587 - hyp 7 len 6 l2r score: -6.767699241638184 ctc_score: -4.377171935451371 reverse_weight: 0.0
2023-09-29 17:19:10.852 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:587 - hyp 8 len 6 l2r score: -5.509647369384766 ctc_score: -4.382997913635532 reverse_weight: 0.0
2023-09-29 17:19:10.852 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:587 - hyp 9 len 6 l2r score: -6.373110771179199 ctc_score: -4.409540600276741 reverse_weight: 0.0
2023-09-29 17:19:10.852 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:608 - result: ((3853, 1964, 2019, 1436, 2039, 2430), -3.5864228987201017)
2023-09-29 17:19:11.100 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:563 - hyps pad: Tensor(shape=[10, 9], dtype=int64, place=Place(gpu:0), stop_gradient=True,
       [[5536, 1719, 37  , 653 , 201 , 1591, 749 , 3853, 5536],
        [5536, 1719, 37  , 653 , 216 , 201 , 1591, 749 , 3853],
        [5536, 1719, 37  , 653 , 201 , 4784, 749 , 3853, 5536],
        [5536, 1719, 37  , 653 , 2926, 1591, 749 , 3853, 5536],
        [5536, 1719, 37  , 653 , 201 , 3614, 749 , 3853, 5536],
        [5536, 1719, 37  , 2138, 201 , 1591, 749 , 3853, 5536],
        [5536, 1719, 37  , 653 , 201 , 1591, 749 , 680 , 5536],
        [5536, 1719, 445 , 653 , 201 , 1591, 749 , 3853, 5536],
        [5536, 1719, 37  , 653 , 201 , 1060, 749 , 3853, 5536],
        [5536, 2398, 37  , 653 , 201 , 1591, 749 , 3853, 5536]]) 5536 5536 -1
2023-09-29 17:19:11.115 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:587 - hyp 0 len 7 l2r score: -5.482579231262207 ctc_score: -3.8595745387143343 reverse_weight: 0.0
2023-09-29 17:19:11.115 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:587 - hyp 1 len 8 l2r score: -6.203296661376953 ctc_score: -4.914895985247119 reverse_weight: 0.0
2023-09-29 17:19:11.115 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:587 - hyp 2 len 7 l2r score: -7.231080055236816 ctc_score: -4.999733361658137 reverse_weight: 0.0
2023-09-29 17:19:11.116 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:587 - hyp 3 len 7 l2r score: -4.94996452331543 ctc_score: -5.003723913561168 reverse_weight: 0.0
2023-09-29 17:19:11.116 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:587 - hyp 4 len 7 l2r score: -6.648045539855957 ctc_score: -5.134353366970039 reverse_weight: 0.0
2023-09-29 17:19:11.116 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:587 - hyp 5 len 7 l2r score: -12.130878448486328 ctc_score: -5.235644244987648 reverse_weight: 0.0
2023-09-29 17:19:11.116 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:587 - hyp 6 len 7 l2r score: -9.743238925933838 ctc_score: -5.317491504163926 reverse_weight: 0.0
2023-09-29 17:19:11.116 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:587 - hyp 7 len 7 l2r score: -9.372686386108398 ctc_score: -5.3516960119237895 reverse_weight: 0.0
2023-09-29 17:19:11.116 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:587 - hyp 8 len 7 l2r score: -6.219150543212891 ctc_score: -5.365178905942062 reverse_weight: 0.0
2023-09-29 17:19:11.116 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:587 - hyp 9 len 7 l2r score: -11.513895988464355 ctc_score: -5.3833389800954405 reverse_weight: 0.0
2023-09-29 17:19:11.116 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:608 - result: ((1719, 37, 653, 201, 1591, 749, 3853), -3.8595745387143343)
2023-09-29 17:19:11.354 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:563 - hyps pad: Tensor(shape=[10, 8], dtype=int64, place=Place(gpu:0), stop_gradient=True,
       [[5536, 1445, 4007, 4473, 3059, 5442, 3059, 1002],
        [5536, 201 , 4007, 4473, 3059, 5442, 3059, 1002],
        [5536, 2002, 4007, 4473, 3059, 5442, 3059, 1002],
        [5536, 3492, 4007, 4473, 3059, 5442, 3059, 1002],
        [5536, 931 , 4007, 4473, 3059, 5442, 3059, 1002],
        [5536, 3486, 4007, 4473, 3059, 5442, 3059, 1002],
        [5536, 1445, 5235, 4473, 3059, 5442, 3059, 1002],
        [5536, 1445, 4007, 4473, 1844, 5442, 3059, 1002],
        [5536, 1445, 4007, 4473, 3059, 987 , 3059, 1002],
        [5536, 201 , 5235, 4473, 3059, 5442, 3059, 1002]]) 5536 5536 -1
2023-09-29 17:19:11.371 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:587 - hyp 0 len 7 l2r score: -9.59947919845581 ctc_score: -3.6535763092762474 reverse_weight: 0.0
2023-09-29 17:19:11.371 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:587 - hyp 1 len 7 l2r score: -9.33780288696289 ctc_score: -3.915672931252442 reverse_weight: 0.0
2023-09-29 17:19:11.371 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:587 - hyp 2 len 7 l2r score: -10.986230373382568 ctc_score: -4.220400175504358 reverse_weight: 0.0
2023-09-29 17:19:11.371 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:587 - hyp 3 len 7 l2r score: -11.595194816589355 ctc_score: -4.4662753981056005 reverse_weight: 0.0
2023-09-29 17:19:11.371 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:587 - hyp 4 len 7 l2r score: -11.544999122619629 ctc_score: -4.582712419834675 reverse_weight: 0.0
2023-09-29 17:19:11.371 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:587 - hyp 5 len 7 l2r score: -11.590202808380127 ctc_score: -4.6982474647710095 reverse_weight: 0.0
2023-09-29 17:19:11.371 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:587 - hyp 6 len 7 l2r score: -7.613336563110352 ctc_score: -5.229498020413772 reverse_weight: 0.0
2023-09-29 17:19:11.371 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:587 - hyp 7 len 7 l2r score: -11.741337299346924 ctc_score: -5.332707570811483 reverse_weight: 0.0
2023-09-29 17:19:11.371 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:587 - hyp 8 len 7 l2r score: -7.614159107208252 ctc_score: -5.389410730538258 reverse_weight: 0.0
2023-09-29 17:19:11.371 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:587 - hyp 9 len 7 l2r score: -7.116047382354736 ctc_score: -5.491594642389966 reverse_weight: 0.0
2023-09-29 17:19:11.372 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:608 - result: ((201, 5235, 4473, 3059, 5442, 3059, 1002), -5.491594642389966)
2023-09-29 17:19:11.689 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:563 - hyps pad: Tensor(shape=[10, 13], dtype=int64, place=Place(gpu:0), stop_gradient=True,
       [[5536, 3713, 1596, 1719, 1663, 3497, 3853, 1719, 98  , 29  , 5266, 1680,
         3108],
        [5536, 3713, 1596, 1719, 1663, 3497, 1703, 1719, 98  , 29  , 5266, 1680,
         3108],
        [5536, 3713, 1596, 1719, 1663, 3497, 3853, 1719, 98  , 29  , 5266, 3209,
         3108],
        [5536, 3713, 1596, 1719, 1663, 3497, 1473, 1719, 98  , 29  , 5266, 1680,
         3108],
        [5536, 1516, 1596, 1719, 1663, 3497, 3853, 1719, 98  , 29  , 5266, 1680,
         3108],
        [5536, 3713, 1596, 1719, 1663, 3497, 1703, 1719, 98  , 29  , 5266, 3209,
         3108],
        [5536, 3713, 1596, 1719, 1663, 3497, 1473, 1719, 98  , 29  , 5266, 3209,
         3108],
        [5536, 1516, 1596, 1719, 1663, 3497, 1703, 1719, 98  , 29  , 5266, 1680,
         3108],
