2023-08-27 18:46:53.155 | DEBUG    | paddlespeech.s2t:<module>:41 - register user softmax to paddle, remove this when fixed!
2023-08-27 18:47:14.229 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:563 - hyps pad: Tensor(shape=[10, 8], dtype=int64, place=Place(cpu), stop_gradient=True,
       [[5536, 445 , 4784, 345 , 3342, 1002, 649 , 5536],
        [5536, 445 , 4784, 345 , 3342, 1002, 1124, 5536],
        [5536, 445 , 4784, 345 , 3342, 4491, 649 , 5536],
        [5536, 445 , 4784, 345 , 3342, 3885, 649 , 5536],
        [5536, 445 , 3953, 345 , 3342, 1002, 649 , 5536],
        [5536, 445 , 4784, 345 , 3342, 4491, 1124, 5536],
        [5536, 445 , 4784, 345 , 3342, 3885, 1124, 5536],
        [5536, 445 , 3953, 345 , 3342, 1002, 1124, 5536],
        [5536, 445 , 4381, 4784, 345 , 3342, 1002, 649 ],
        [5536, 445 , 4784, 345 , 3342, 4214, 649 , 5536]]) 5536 5536 -1
2023-08-27 18:47:14.447 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:587 - hyp 0 len 6 l2r score: -10.379014231264591 ctc_score: -3.2265522677394327 reverse_weight: 0.0
2023-08-27 18:47:14.447 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:587 - hyp 1 len 6 l2r score: -8.939700983464718 ctc_score: -3.7225289562907675 reverse_weight: 0.0
2023-08-27 18:47:14.447 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:587 - hyp 2 len 6 l2r score: -9.283134065568447 ctc_score: -3.9204799961393695 reverse_weight: 0.0
2023-08-27 18:47:14.447 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:587 - hyp 3 len 6 l2r score: -11.383059084415436 ctc_score: -4.2556455031193785 reverse_weight: 0.0
2023-08-27 18:47:14.447 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:587 - hyp 4 len 6 l2r score: -14.805335827171803 ctc_score: -4.373817855255693 reverse_weight: 0.0
2023-08-27 18:47:14.447 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:587 - hyp 5 len 6 l2r score: -10.485390074551105 ctc_score: -4.416456684690704 reverse_weight: 0.0
2023-08-27 18:47:14.447 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:587 - hyp 6 len 6 l2r score: -10.94209635257721 ctc_score: -4.751622191670713 reverse_weight: 0.0
2023-08-27 18:47:14.447 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:587 - hyp 7 len 6 l2r score: -13.636956423521042 ctc_score: -4.869794543807028 reverse_weight: 0.0
2023-08-27 18:47:14.447 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:587 - hyp 8 len 7 l2r score: -20.596502408385277 ctc_score: -4.90400855710995 reverse_weight: 0.0
2023-08-27 18:47:14.448 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:587 - hyp 9 len 6 l2r score: -9.879703626036644 ctc_score: -4.9522891171599825 reverse_weight: 0.0
2023-08-27 18:47:14.448 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:608 - result: ((445, 4784, 345, 3342, 1002, 1124), -3.7225289562907675)
2023-08-27 18:47:14.941 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:563 - hyps pad: Tensor(shape=[10, 9], dtype=int64, place=Place(cpu), stop_gradient=True,
       [[5536, 138 , 1454, 5169, 2287, 324 , 659 , 2131, 1186],
        [5536, 4938, 1454, 5169, 2287, 324 , 659 , 2131, 1186],
        [5536, 138 , 1454, 5169, 2287, 1391, 659 , 2131, 1186],
        [5536, 4938, 1454, 5169, 2287, 1391, 659 , 2131, 1186],
        [5536, 138 , 1454, 5169, 2287, 3221, 659 , 2131, 1186],
        [5536, 4938, 1454, 5169, 2287, 3221, 659 , 2131, 1186],
        [5536, 138 , 1454, 5169, 2287, 324 , 659 , 2131, 3439],
        [5536, 138 , 307 , 5169, 2287, 324 , 659 , 2131, 1186],
        [5536, 4938, 1454, 5169, 2287, 324 , 659 , 2131, 3439],
        [5536, 4938, 307 , 5169, 2287, 324 , 659 , 2131, 1186]]) 5536 5536 -1
2023-08-27 18:47:15.197 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:587 - hyp 0 len 8 l2r score: -11.57962953299284 ctc_score: -3.163358692493185 reverse_weight: 0.0
2023-08-27 18:47:15.197 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:587 - hyp 1 len 8 l2r score: -9.519489020109177 ctc_score: -3.317918279598868 reverse_weight: 0.0
2023-08-27 18:47:15.197 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:587 - hyp 2 len 8 l2r score: -9.314355492591858 ctc_score: -3.44626282862861 reverse_weight: 0.0
2023-08-27 18:47:15.197 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:587 - hyp 3 len 8 l2r score: -8.986862160265446 ctc_score: -3.600822415734293 reverse_weight: 0.0
2023-08-27 18:47:15.197 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:587 - hyp 4 len 8 l2r score: -11.140082217752934 ctc_score: -3.678473755982817 reverse_weight: 0.0
2023-08-27 18:47:15.197 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:587 - hyp 5 len 8 l2r score: -10.005240961909294 ctc_score: -3.8330333430885 reverse_weight: 0.0
2023-08-27 18:47:15.197 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:587 - hyp 6 len 8 l2r score: -15.93450915813446 ctc_score: -4.507079025909084 reverse_weight: 0.0
2023-08-27 18:47:15.197 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:587 - hyp 7 len 8 l2r score: -9.622940629720688 ctc_score: -4.527930547680168 reverse_weight: 0.0
2023-08-27 18:47:15.197 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:587 - hyp 8 len 8 l2r score: -13.983168959617615 ctc_score: -4.661638613014768 reverse_weight: 0.0
2023-08-27 18:47:15.197 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:587 - hyp 9 len 8 l2r score: -9.207416079938412 ctc_score: -4.682490134785851 reverse_weight: 0.0
2023-08-27 18:47:15.197 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:608 - result: ((4938, 1454, 5169, 2287, 1391, 659, 2131, 1186), -3.600822415734293)
2023-08-27 18:47:15.946 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:563 - hyps pad: Tensor(shape=[10, 14], dtype=int64, place=Place(cpu), stop_gradient=True,
       [[5536, 1076, 782 , 4938, 1454, 111 , 1037, 5123, 1802, 29  , 1037, 583 ,
         1443, 1445],
        [5536, 1076, 782 , 4938, 1454, 111 , 1037, 5123, 1802, 29  , 2160, 583 ,
         1443, 1445],
        [5536, 1076, 782 , 4938, 1454, 111 , 1037, 5123, 2180, 29  , 1037, 583 ,
         1443, 1445],
        [5536, 1076, 782 , 4938, 1454, 111 , 1037, 5123, 4077, 29  , 1037, 583 ,
         1443, 1445],
        [5536, 1076, 782 , 4938, 1454, 111 , 1037, 5123, 2180, 29  , 2160, 583 ,
         1443, 1445],
        [5536, 1076, 782 , 4938, 1454, 111 , 1037, 5123, 1802, 29  , 1037, 583 ,
         1443, 5239],
        [5536, 1076, 782 , 4938, 1454, 111 , 1037, 5123, 4077, 29  , 2160, 583 ,
         1443, 1445],
        [5536, 1076, 782 , 4938, 1454, 111 , 1037, 5123, 98  , 29  , 1037, 583 ,
         1443, 1445],
        [5536, 1076, 782 , 4938, 1454, 111 , 1037, 5123, 1802, 89  , 1037, 583 ,
         1443, 1445],
        [5536, 1076, 782 , 4938, 2552, 111 , 1037, 5123, 1802, 29  , 1037, 583 ,
         1443, 1445]]) 5536 5536 -1
2023-08-27 18:47:16.333 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:587 - hyp 0 len 13 l2r score: -14.785433523356915 ctc_score: -6.162775109550478 reverse_weight: 0.0
2023-08-27 18:47:16.334 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:587 - hyp 1 len 13 l2r score: -18.117018170654774 ctc_score: -6.420116677230983 reverse_weight: 0.0
2023-08-27 18:47:16.334 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:587 - hyp 2 len 13 l2r score: -15.44728397578001 ctc_score: -6.736871023418291 reverse_weight: 0.0
2023-08-27 18:47:16.334 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:587 - hyp 3 len 13 l2r score: -14.530193395912647 ctc_score: -6.80576540886922 reverse_weight: 0.0
2023-08-27 18:47:16.334 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:587 - hyp 4 len 13 l2r score: -18.3629809319973 ctc_score: -6.994212591098796 reverse_weight: 0.0
2023-08-27 18:47:16.334 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:587 - hyp 5 len 13 l2r score: -14.640711411833763 ctc_score: -7.06068513457612 reverse_weight: 0.0
2023-08-27 18:47:16.334 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:587 - hyp 6 len 13 l2r score: -17.991159953176975 ctc_score: -7.063106976549725 reverse_weight: 0.0
2023-08-27 18:47:16.334 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:587 - hyp 7 len 13 l2r score: -17.254105992615223 ctc_score: -7.07220093071601 reverse_weight: 0.0
2023-08-27 18:47:16.334 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:587 - hyp 8 len 13 l2r score: -14.455190479755402 ctc_score: -7.088744632463222 reverse_weight: 0.0
2023-08-27 18:47:16.334 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:587 - hyp 9 len 13 l2r score: -14.435754045844078 ctc_score: -7.207490822481413 reverse_weight: 0.0
2023-08-27 18:47:16.335 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:608 - result: ((1076, 782, 4938, 1454, 111, 1037, 5123, 1802, 29, 1037, 583, 1443, 1445), -6.162775109550478)
2023-08-27 18:47:16.814 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:563 - hyps pad: Tensor(shape=[10, 10], dtype=int64, place=Place(cpu), stop_gradient=True,
       [[5536, 168 , 2889, 2012, 345 , 116 , 3713, 4934, 89  , 4883],
        [5536, 168 , 2889, 2012, 345 , 116 , 1516, 4934, 89  , 4883],
        [5536, 168 , 2889, 3953, 345 , 116 , 3713, 4934, 89  , 4883],
        [5536, 168 , 2889, 3953, 345 , 116 , 1516, 4934, 89  , 4883],
        [5536, 168 , 2889, 3555, 345 , 116 , 3713, 4934, 89  , 4883],
        [5536, 168 , 2889, 3555, 345 , 116 , 1516, 4934, 89  , 4883],
        [5536, 168 , 2889, 2012, 345 , 116 , 3713, 4934, 89  , 1529],
        [5536, 168 , 2889, 2012, 345 , 116 , 1516, 4934, 89  , 1529],
        [5536, 168 , 2889, 4595, 345 , 116 , 3713, 4934, 89  , 4883],
        [5536, 168 , 2889, 4595, 345 , 116 , 1516, 4934, 89  , 4883]]) 5536 5536 -1
2023-08-27 18:47:17.094 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:587 - hyp 0 len 9 l2r score: -10.583211496472359 ctc_score: -2.69168938435188 reverse_weight: 0.0
2023-08-27 18:47:17.094 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:587 - hyp 1 len 9 l2r score: -9.34809149056673 ctc_score: -2.7136650635489317 reverse_weight: 0.0
2023-08-27 18:47:17.094 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:587 - hyp 2 len 9 l2r score: -12.068504184484482 ctc_score: -3.8746686071378167 reverse_weight: 0.0
2023-08-27 18:47:17.094 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:587 - hyp 3 len 9 l2r score: -10.751462660729885 ctc_score: -3.8966442863348685 reverse_weight: 0.0
2023-08-27 18:47:17.094 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:587 - hyp 4 len 9 l2r score: -13.626075267791748 ctc_score: -3.944319764350587 reverse_weight: 0.0
2023-08-27 18:47:17.094 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:587 - hyp 5 len 9 l2r score: -12.283222921192646 ctc_score: -3.9662954435476387 reverse_weight: 0.0
2023-08-27 18:47:17.094 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:587 - hyp 6 len 9 l2r score: -11.822945535182953 ctc_score: -4.04728416210706 reverse_weight: 0.0
2023-08-27 18:47:17.094 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:587 - hyp 7 len 9 l2r score: -10.45201738923788 ctc_score: -4.0692598413041114 reverse_weight: 0.0
2023-08-27 18:47:17.094 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:587 - hyp 8 len 9 l2r score: -13.071369398385286 ctc_score: -4.271620913365553 reverse_weight: 0.0
2023-08-27 18:47:17.095 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:587 - hyp 9 len 9 l2r score: -11.7119096852839 ctc_score: -4.293596592562605 reverse_weight: 0.0
2023-08-27 18:47:17.095 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:608 - result: ((168, 2889, 2012, 345, 116, 1516, 4934, 89, 4883), -2.7136650635489317)
2023-08-27 18:47:17.570 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:563 - hyps pad: Tensor(shape=[10, 10], dtype=int64, place=Place(cpu), stop_gradient=True,
       [[5536, 5123, 1802, 4177, 5504, 5123, 3389, 1539, 4851, 3184],
        [5536, 5123, 1802, 4177, 5504, 5123, 68  , 1539, 4851, 3184],
        [5536, 5123, 1802, 4177, 5504, 5123, 4934, 1539, 4851, 3184],
        [5536, 5123, 1802, 4177, 5504, 5123, 4067, 1539, 4851, 3184],
        [5536, 5123, 1802, 4177, 5504, 5123, 444 , 1539, 4851, 3184],
        [5536, 5123, 1802, 4177, 5504, 5123, 3389, 1539, 4851, 1529],
        [5536, 5123, 1802, 4177, 5123, 3389, 1539, 4851, 3184, 5536],
        [5536, 5123, 1802, 4177, 5504, 5123, 68  , 1539, 4851, 1529],
        [5536, 5123, 1802, 4177, 5123, 68  , 1539, 4851, 3184, 5536],
        [5536, 5123, 1802, 4177, 5504, 5123, 4934, 1539, 4851, 1529]]) 5536 5536 -1
2023-08-27 18:47:17.846 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:587 - hyp 0 len 9 l2r score: -10.635762263089418 ctc_score: -3.0998448485908954 reverse_weight: 0.0
2023-08-27 18:47:17.846 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:587 - hyp 1 len 9 l2r score: -10.075018499046564 ctc_score: -3.281852601547457 reverse_weight: 0.0
2023-08-27 18:47:17.846 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:587 - hyp 2 len 9 l2r score: -10.296760406345129 ctc_score: -3.37948174911188 reverse_weight: 0.0
2023-08-27 18:47:17.846 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:587 - hyp 3 len 9 l2r score: -11.703132819384336 ctc_score: -3.4460353112080813 reverse_weight: 0.0
2023-08-27 18:47:17.847 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:587 - hyp 4 len 9 l2r score: -12.958209242671728 ctc_score: -3.753932805318922 reverse_weight: 0.0
2023-08-27 18:47:17.847 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:587 - hyp 5 len 9 l2r score: -16.728238333016634 ctc_score: -4.232822984363168 reverse_weight: 0.0
2023-08-27 18:47:17.847 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:587 - hyp 6 len 8 l2r score: -6.854368980973959 ctc_score: -4.281789448960103 reverse_weight: 0.0
2023-08-27 18:47:17.847 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:587 - hyp 7 len 9 l2r score: -16.069624457508326 ctc_score: -4.41483073731973 reverse_weight: 0.0
2023-08-27 18:47:17.847 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:587 - hyp 8 len 8 l2r score: -6.136425394564867 ctc_score: -4.463797201916664 reverse_weight: 0.0
2023-08-27 18:47:17.847 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:587 - hyp 9 len 9 l2r score: -16.50269139930606 ctc_score: -4.512459884884152 reverse_weight: 0.0
2023-08-27 18:47:17.847 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:608 - result: ((5123, 1802, 4177, 5123, 68, 1539, 4851, 3184), -4.463797201916664)
2023-08-27 18:47:18.270 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:563 - hyps pad: Tensor(shape=[10, 7], dtype=int64, place=Place(cpu), stop_gradient=True,
       [[5536, 3853, 1964, 2019, 1436, 2039, 2430],
        [5536, 3853, 1964, 2019, 1436, 2039, 3483],
        [5536, 383 , 1964, 2019, 1436, 2039, 2430],
        [5536, 383 , 1964, 2019, 1436, 2039, 3483],
        [5536, 3853, 2012, 2019, 1436, 2039, 2430],
        [5536, 3853, 1964, 2019, 345 , 2039, 2430],
        [5536, 3853, 1964, 2019, 4800, 2039, 2430],
        [5536, 3853, 2012, 2019, 1436, 2039, 3483],
        [5536, 3853, 1964, 2019, 345 , 2039, 3483],
        [5536, 3853, 1964, 2019, 4800, 2039, 3483]]) 5536 5536 -1
2023-08-27 18:47:18.473 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:587 - hyp 0 len 6 l2r score: -4.60524595528841 ctc_score: -3.5865497513439535 reverse_weight: 0.0
2023-08-27 18:47:18.473 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:587 - hyp 1 len 6 l2r score: -4.597426809370518 ctc_score: -3.764909879036703 reverse_weight: 0.0
2023-08-27 18:47:18.473 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:587 - hyp 2 len 6 l2r score: -4.863382712006569 ctc_score: -3.803527122344874 reverse_weight: 0.0
2023-08-27 18:47:18.473 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:587 - hyp 3 len 6 l2r score: -5.228991769254208 ctc_score: -3.9818872500376234 reverse_weight: 0.0
2023-08-27 18:47:18.473 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:587 - hyp 4 len 6 l2r score: -6.7240567691624165 ctc_score: -4.19879837774403 reverse_weight: 0.0
2023-08-27 18:47:18.473 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:587 - hyp 5 len 6 l2r score: -6.143524989485741 ctc_score: -4.203039446288235 reverse_weight: 0.0
2023-08-27 18:47:18.473 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:587 - hyp 6 len 6 l2r score: -5.777268186211586 ctc_score: -4.227992357868973 reverse_weight: 0.0
2023-08-27 18:47:18.473 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:587 - hyp 7 len 6 l2r score: -6.766062464565039 ctc_score: -4.377158505436779 reverse_weight: 0.0
2023-08-27 18:47:18.473 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:587 - hyp 8 len 6 l2r score: -5.508494310081005 ctc_score: -4.381399573980985 reverse_weight: 0.0
2023-08-27 18:47:18.473 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:587 - hyp 9 len 6 l2r score: -6.3712320402264595 ctc_score: -4.406352485561722 reverse_weight: 0.0
2023-08-27 18:47:18.474 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:608 - result: ((3853, 1964, 2019, 1436, 2039, 2430), -3.5865497513439535)
2023-08-27 18:47:18.925 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:563 - hyps pad: Tensor(shape=[10, 9], dtype=int64, place=Place(cpu), stop_gradient=True,
       [[5536, 1719, 37  , 653 , 201 , 1591, 749 , 3853, 5536],
        [5536, 1719, 37  , 653 , 216 , 201 , 1591, 749 , 3853],
        [5536, 1719, 37  , 653 , 201 , 4784, 749 , 3853, 5536],
        [5536, 1719, 37  , 653 , 2926, 1591, 749 , 3853, 5536],
        [5536, 1719, 37  , 653 , 201 , 3614, 749 , 3853, 5536],
        [5536, 1719, 37  , 2138, 201 , 1591, 749 , 3853, 5536],
        [5536, 1719, 37  , 653 , 201 , 1591, 749 , 680 , 5536],
        [5536, 1719, 445 , 653 , 201 , 1591, 749 , 3853, 5536],
        [5536, 1719, 37  , 653 , 201 , 1060, 749 , 3853, 5536],
        [5536, 2398, 37  , 653 , 201 , 1591, 749 , 3853, 5536]]) 5536 5536 -1
2023-08-27 18:47:19.173 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:587 - hyp 0 len 7 l2r score: -5.483709469437599 ctc_score: -3.860077613367023 reverse_weight: 0.0
2023-08-27 18:47:19.173 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:587 - hyp 1 len 8 l2r score: -6.206607513129711 ctc_score: -4.915541618940191 reverse_weight: 0.0
2023-08-27 18:47:19.174 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:587 - hyp 2 len 7 l2r score: -7.232295379042625 ctc_score: -5.001004179742913 reverse_weight: 0.0
2023-08-27 18:47:19.174 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:587 - hyp 3 len 7 l2r score: -4.951268710196018 ctc_score: -5.002516988615665 reverse_weight: 0.0
2023-08-27 18:47:19.174 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:587 - hyp 4 len 7 l2r score: -6.650614634156227 ctc_score: -5.135721498059679 reverse_weight: 0.0
2023-08-27 18:47:19.174 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:587 - hyp 5 len 7 l2r score: -12.134396724402905 ctc_score: -5.23684319967768 reverse_weight: 0.0
2023-08-27 18:47:19.174 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:587 - hyp 6 len 7 l2r score: -9.742783650755882 ctc_score: -5.316015345229693 reverse_weight: 0.0
2023-08-27 18:47:19.174 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:587 - hyp 7 len 7 l2r score: -9.374135993421078 ctc_score: -5.352403621957599 reverse_weight: 0.0
2023-08-27 18:47:19.174 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:587 - hyp 8 len 7 l2r score: -6.2212148904800415 ctc_score: -5.367450141715844 reverse_weight: 0.0
2023-08-27 18:47:19.174 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:587 - hyp 9 len 7 l2r score: -11.514172360301018 ctc_score: -5.381881075719149 reverse_weight: 0.0
2023-08-27 18:47:19.174 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:608 - result: ((1719, 37, 653, 201, 1591, 749, 3853), -3.860077613367023)
2023-08-27 18:47:19.657 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:563 - hyps pad: Tensor(shape=[10, 8], dtype=int64, place=Place(cpu), stop_gradient=True,
       [[5536, 1445, 4007, 4473, 3059, 5442, 3059, 1002],
        [5536, 201 , 4007, 4473, 3059, 5442, 3059, 1002],
        [5536, 2002, 4007, 4473, 3059, 5442, 3059, 1002],
        [5536, 3492, 4007, 4473, 3059, 5442, 3059, 1002],
        [5536, 931 , 4007, 4473, 3059, 5442, 3059, 1002],
        [5536, 3486, 4007, 4473, 3059, 5442, 3059, 1002],
        [5536, 1445, 5235, 4473, 3059, 5442, 3059, 1002],
        [5536, 1445, 4007, 4473, 1844, 5442, 3059, 1002],
        [5536, 1445, 4007, 4473, 3059, 987 , 3059, 1002],
        [5536, 201 , 5235, 4473, 3059, 5442, 3059, 1002]]) 5536 5536 -1
2023-08-27 18:47:19.890 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:587 - hyp 0 len 7 l2r score: -9.599694155156612 ctc_score: -3.653762406314214 reverse_weight: 0.0
2023-08-27 18:47:19.890 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:587 - hyp 1 len 7 l2r score: -9.33635213971138 ctc_score: -3.914969262232112 reverse_weight: 0.0
2023-08-27 18:47:19.890 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:587 - hyp 2 len 7 l2r score: -10.984471209347248 ctc_score: -4.219395964362561 reverse_weight: 0.0
2023-08-27 18:47:19.890 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:587 - hyp 3 len 7 l2r score: -11.597195737063885 ctc_score: -4.465213965087356 reverse_weight: 0.0
2023-08-27 18:47:19.891 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:587 - hyp 4 len 7 l2r score: -11.546324387192726 ctc_score: -4.581623346338502 reverse_weight: 0.0
2023-08-27 18:47:19.891 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:587 - hyp 5 len 7 l2r score: -11.591892629861832 ctc_score: -4.698968465497652 reverse_weight: 0.0
2023-08-27 18:47:19.891 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:587 - hyp 6 len 7 l2r score: -7.614763900637627 ctc_score: -5.230665568710687 reverse_weight: 0.0
2023-08-27 18:47:19.891 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:587 - hyp 7 len 7 l2r score: -11.740386210381985 ctc_score: -5.331552646426265 reverse_weight: 0.0
2023-08-27 18:47:19.891 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:587 - hyp 8 len 7 l2r score: -7.614985663443804 ctc_score: -5.391803706030296 reverse_weight: 0.0
2023-08-27 18:47:19.891 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:587 - hyp 9 len 7 l2r score: -7.117226324975491 ctc_score: -5.491872424628585 reverse_weight: 0.0
2023-08-27 18:47:19.892 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:608 - result: ((201, 5235, 4473, 3059, 5442, 3059, 1002), -5.491872424628585)
2023-08-27 18:47:20.541 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:563 - hyps pad: Tensor(shape=[10, 13], dtype=int64, place=Place(cpu), stop_gradient=True,
       [[5536, 3713, 1596, 1719, 1663, 3497, 3853, 1719, 98  , 29  , 5266, 1680,
         3108],
        [5536, 3713, 1596, 1719, 1663, 3497, 1703, 1719, 98  , 29  , 5266, 1680,
         3108],
        [5536, 3713, 1596, 1719, 1663, 3497, 3853, 1719, 98  , 29  , 5266, 3209,
         3108],
        [5536, 3713, 1596, 1719, 1663, 3497, 1473, 1719, 98  , 29  , 5266, 1680,
         3108],
        [5536, 1516, 1596, 1719, 1663, 3497, 3853, 1719, 98  , 29  , 5266, 1680,
         3108],
        [5536, 3713, 1596, 1719, 1663, 3497, 1703, 1719, 98  , 29  , 5266, 3209,
         3108],
        [5536, 3713, 1596, 1719, 1663, 3497, 1473, 1719, 98  , 29  , 5266, 3209,
         3108],
        [5536, 1516, 1596, 1719, 1663, 3497, 1703, 1719, 98  , 29  , 5266, 1680,
         3108],
        [5536, 1516, 1596, 1719, 1663, 3497, 3853, 1719, 98  , 29  , 5266, 3209,
         3108],
        [5536, 1516, 1596, 1719, 1663, 3497, 1473, 1719, 98  , 29  , 5266, 1680,
         3108]]) 5536 5536 -1
